atendimento_id,cliente_id,centro_custo_id,produto_id,data_atendimento,frequencia,atendimento_valido,ativo
3455,1288,7,401,2025-10-14,1,1,1
3456,1289,3,101,2026-01-19,1,1,1
3457,1289,3,102,2025-08-20,1,0,1
3458,1289,3,101,2026-01-08,1,1,1
3459,1289,3,301,2025-07-14,1,1,1
3460,1290,2,201,2025-04-15,1,1,1
3461,1291,2,102,2025-12-28,1,1,1
3462,1291,2,102,2025-07-14,1,1,1
3463,1291,2,301,2025-05-23,1,1,1
3464,1292,6,101,2025-03-02,1,1,1
3465,1292,6,101,2025-11-29,1,1,1
3466,1294,6,101,2025-10-25,1,1,1
3467,1294,6,101,2025-07-09,1,1,1
3468,1294,6,302,2025-04-30,1,1,1
3469,1294,6,302,2025-05-30,1,1,1
3470,1295,6,201,2025-12-05,1,1,1
3471,1295,6,102,2025-02-26,1,1,1
3472,1296,3,201,2025-12-22,1,1,1
3473,1296,3,301,2025-03-18,1,1,1
3474,1296,3,102,2025-08-21,1,1,1
3475,1297,1,102,2026-01-12,1,1,1
3476,1298,2,302,2025-09-23,1,1,1
3477,1298,2,201,2025-02-02,1,1,1
3478,1298,2,201,2025-05-24,1,1,1
3479,1300,1,201,2025-05-20,1,1,1
3480,1300,1,102,2025-12-11,1,0,1
3481,1300,1,301,2025-05-15,1,1,1
3482,1300,1,302,2025-10-16,1,1,1
3483,1301,3,302,2025-04-05,1,1,1
3484,1301,3,201,2025-09-05,1,1,1
3485,1302,4,201,2026-02-23,1,1,1
3486,1302,4,101,2025-10-07,1,1,1
3487,1302,4,301,2025-03-23,1,1,1
3488,1303,4,102,2025-11-05,1,1,1
3489,1303,4,102,2025-06-01,1,1,1
3490,1303,4,301,2026-01-07,1,1,1
3491,1304,1,301,2026-03-08,1,1,1
3492,1304,1,102,2025-08-25,1,1,1
3493,1304,1,102,2025-05-06,1,1,1
3494,1304,1,301,2025-09-16,1,1,1
3495,1305,1,301,2025-03-16,1,1,1
3496,1305,1,301,2025-07-17,1,1,1
3497,1305,1,102,2025-12-26,1,1,1
3498,1306,2,201,2025-06-04,1,1,1
3499,1306,2,201,2025-03-27,1,1,1
3500,1306,2,102,2025-12-16,1,1,1
3501,1307,7,402,2025-12-06,1,1,1
3502,1307,7,402,2025-02-13,1,1,1
3503,1307,7,401,2025-08-09,1,1,1
3504,1308,6,201,2025-03-10,1,0,1
3505,1308,6,201,2025-09-14,1,1,1
3506,1308,6,101,2026-03-07,1,1,1
3507,1308,6,301,2025-11-10,1,1,1
3508,1308,6,302,2025-03-08,1,1,1
3509,1308,6,102,2025-07-31,1,1,1
3510,1309,3,302,2025-03-14,1,1,1
3511,1309,3,101,2025-07-08,1,1,1
3512,1309,3,302,2025-03-01,1,1,1
3513,1309,3,201,2025-02-03,1,1,1
3514,1309,3,302,2025-06-19,1,1,1
3515,1310,6,302,2025-11-15,1,1,1
3516,1310,6,301,2025-09-26,1,1,1
3517,1310,6,101,2025-12-26,1,1,1
3518,1312,1,101,2025-04-18,1,1,1
3519,1313,1,302,2025-12-18,1,1,1
3520,1313,1,101,2025-04-29,1,1,1
3521,1314,2,302,2025-05-04,1,1,1
3522,1314,2,102,2025-05-08,1,1,1
3523,1314,2,301,2025-04-02,1,1,1
3524,1315,2,102,2025-02-07,1,1,1
3525,1315,2,301,2025-02-11,1,1,1
3526,1315,2,102,2025-04-30,1,1,1
3527,1316,7,402,2025-11-21,1,1,1
3528,1316,7,402,2025-09-29,1,1,1
3529,1316,7,402,2026-01-24,1,1,1
3530,1316,7,402,2026-03-08,1,1,1
3531,1316,7,401,2026-02-26,1,1,1
3532,1317,5,302,2025-08-28,1,1,1
3533,1317,5,301,2026-02-04,1,1,1
3534,1318,7,402,2025-06-10,1,1,1
3535,1318,7,402,2025-07-20,1,1,1
3536,1319,4,301,2025-11-02,1,1,1
3537,1319,4,301,2025-10-22,1,1,1
3538,1319,4,102,2025-06-18,1,1,1
3539,1319,4,302,2025-07-02,1,1,1
3540,1320,5,201,2025-09-08,1,1,1
3541,1320,5,102,2025-10-12,1,1,1
3542,1320,5,102,2025-08-20,1,1,1
3543,1321,6,102,2026-01-06,1,1,1
3544,1321,6,301,2025-10-27,1,1,1
3545,1321,6,301,2025-10-19,1,0,1
3546,1321,6,302,2025-04-23,1,1,1
3547,1322,7,402,2026-02-09,1,1,1
3548,1322,7,402,2026-01-20,1,1,1
3549,1322,7,402,2025-02-17,1,1,1
3550,1322,7,402,2026-02-06,1,0,1
3551,1323,6,201,2025-02-17,1,1,1
3552,1323,6,302,2025-06-18,1,1,1
3553,1323,6,301,2026-02-11,1,1,1
3554,1323,6,101,2025-05-12,1,0,1
3555,1324,5,101,2025-09-17,1,1,1
3556,1324,5,102,2025-10-09,1,1,1
3557,1325,6,201,2026-01-18,1,1,1
3558,1325,6,101,2025-02-15,1,1,1
3559,1325,6,101,2025-07-22,1,1,1
3560,1325,6,302,2025-03-29,1,1,1
3561,1325,6,201,2025-04-09,1,0,1
3562,1326,6,201,2025-02-12,1,1,1
3563,1326,6,102,2025-03-21,1,1,1
3564,1326,6,201,2025-05-28,1,1,1
3565,1326,6,101,2025-09-26,1,1,1
3566,1327,3,301,2026-02-24,1,1,1
3567,1327,3,201,2026-02-05,1,1,1
3568,1327,3,101,2025-06-03,1,1,1
3569,1328,2,102,2025-05-06,1,1,1
3570,1328,2,301,2025-04-18,1,1,1
3571,1328,2,302,2026-01-12,1,1,1
3572,1328,2,301,2026-01-08,1,1,1
3573,1329,2,301,2025-05-10,1,1,1
3574,1329,2,302,2025-07-30,1,1,1
3575,1330,6,201,2025-09-09,1,1,1
3576,1330,6,101,2025-12-18,1,1,1
3577,1331,2,101,2026-01-07,1,0,1
3578,1332,4,201,2026-01-17,1,1,1
3579,1332,4,102,2026-01-24,1,1,1
3580,1332,4,101,2025-09-02,1,1,1
3581,1332,4,102,2025-11-06,1,1,1
3582,1332,4,101,2025-05-14,1,1,1
3583,1334,1,101,2025-10-02,1,1,1
3584,1334,1,201,2026-02-04,1,1,1
3585,1336,4,201,2025-04-30,1,1,1
3586,1336,4,301,2025-06-12,1,0,1
3587,1336,4,302,2026-01-02,1,1,1
3588,1336,4,301,2025-02-08,1,1,1
3589,1336,4,302,2025-03-03,1,1,1
3590,1337,1,302,2025-06-04,1,1,1
3591,1337,1,101,2025-06-01,1,1,1
3592,1338,6,301,2025-03-03,1,1,1
3593,1338,6,201,2026-01-31,1,1,1
3594,1338,6,201,2025-11-30,1,1,1
3595,1338,6,302,2025-04-06,1,1,1
3596,1338,6,301,2026-01-13,1,1,1
3597,1339,3,201,2026-03-05,1,1,1
3598,1339,3,302,2025-10-30,1,1,1
3599,1339,3,101,2025-07-27,1,1,1
3600,1339,3,101,2025-12-30,1,1,1
3601,1340,4,302,2025-08-25,1,1,1
3602,1341,1,302,2026-02-05,1,1,1
3603,1341,1,102,2025-06-11,1,1,1
3604,1342,4,301,2025-05-06,1,1,1
3605,1343,1,201,2025-02-13,1,1,1
3606,1343,1,201,2025-05-11,1,1,1
3607,1343,1,101,2026-01-29,1,1,1
3608,1344,3,301,2025-08-10,1,1,1
3609,1345,1,102,2025-11-27,1,1,1
3610,1346,1,201,2025-04-17,1,0,1
3611,1346,1,302,2026-01-11,1,1,1
3612,1346,1,301,2025-08-19,1,1,1
3613,1347,3,301,2025-04-24,1,1,1
3614,1347,3,302,2025-09-07,1,1,1
3615,1347,3,102,2025-03-15,1,1,1
3616,1347,3,101,2025-10-09,1,1,1
3617,1347,3,102,2025-04-21,1,1,1
3618,1348,4,302,2025-07-15,1,1,1
3619,1349,6,301,2025-03-31,1,1,1
3620,1349,6,101,2025-11-17,1,1,1
3621,1349,6,302,2025-10-08,1,1,1
3622,1351,6,201,2025-03-01,1,1,1
3623,1351,6,201,2025-02-27,1,1,1
3624,1351,6,101,2025-05-02,1,1,1
3625,1353,7,402,2025-02-18,1,1,1
3626,1353,7,401,2025-07-09,1,1,1
3627,1353,7,402,2025-04-29,1,1,1
3628,1353,7,402,2025-09-20,1,1,1
3629,1354,1,101,2025-12-07,1,1,1
3630,1354,1,102,2026-01-17,1,1,1
3631,1354,1,301,2025-07-03,1,1,1
3632,1354,1,101,2026-02-06,1,1,1
3633,1355,7,401,2025-06-05,1,0,1
3634,1356,4,102,2026-02-20,1,0,1
3635,1356,4,201,2025-06-06,1,1,1
3636,1356,4,201,2025-03-24,1,1,1
3637,1356,4,302,2025-04-18,1,1,1
3638,1356,4,101,2025-11-02,1,1,1
3639,1357,4,102,2026-03-02,1,1,1
3640,1357,4,302,2026-01-17,1,1,1
3641,1357,4,101,2026-01-11,1,1,1
3642,1357,4,301,2026-02-06,1,1,1
3643,1358,7,402,2025-06-02,1,1,1
3644,1358,7,401,2026-01-26,1,1,1
3645,1358,7,402,2026-02-13,1,1,1
3646,1358,7,402,2025-09-27,1,1,1
3647,1359,6,301,2025-05-06,1,1,1
3648,1359,6,101,2025-08-01,1,0,1
3649,1359,6,102,2026-01-24,1,1,1
3650,1359,6,101,2025-10-01,1,1,1
3651,1360,3,301,2025-11-15,1,1,1
3652,1360,3,201,2025-02-15,1,1,1
3653,1360,3,302,2025-07-15,1,1,1
3654,1360,3,101,2025-09-23,1,1,1
3655,1360,3,101,2025-03-14,1,1,1
3656,1361,6,302,2025-12-27,1,1,1
3657,1361,6,201,2025-08-06,1,1,1
3658,1361,6,301,2025-04-14,1,1,1
3659,1361,6,302,2025-07-24,1,1,1
3660,1362,1,301,2025-03-13,1,1,1
3661,1362,1,102,2026-02-11,1,1,1
3662,1363,2,102,2025-06-04,1,1,1
3663,1363,2,302,2025-03-27,1,1,1
3664,1363,2,102,2026-02-27,1,1,1
3665,1363,2,301,2025-09-14,1,1,1
3666,1364,2,201,2025-09-23,1,1,1
3667,1364,2,101,2025-10-27,1,1,1
3668,1364,2,301,2025-02-24,1,1,1
3669,1365,3,201,2025-03-08,1,1,1
3670,1366,4,102,2025-05-16,1,1,1
3671,1366,4,102,2026-01-15,1,0,1
3672,1367,4,101,2025-05-01,1,1,1
3673,1368,2,102,2025-05-28,1,1,1
3674,1368,2,101,2025-10-31,1,1,1
3675,1368,2,301,2025-09-01,1,1,1
3676,1369,2,301,2025-11-03,1,1,1
3677,1369,2,302,2025-10-20,1,1,1
3678,1370,1,301,2026-03-07,1,1,1
3679,1370,1,102,2025-06-23,1,0,1
3680,1370,1,302,2026-01-16,1,1,1
3681,1370,1,302,2025-05-28,1,1,1
3682,1370,1,301,2026-01-20,1,1,1
3683,1371,5,102,2025-04-16,1,1,1
3684,1371,5,302,2025-12-27,1,1,1
3685,1371,5,102,2025-03-02,1,1,1
3686,1371,5,301,2025-05-26,1,1,1
3687,1371,5,201,2025-06-16,1,0,1
3688,1373,6,302,2025-11-06,1,1,1
3689,1373,6,301,2025-10-21,1,1,1
3690,1373,6,102,2025-04-05,1,1,1
3691,1373,6,302,2025-03-17,1,1,1
3692,1374,7,401,2025-10-04,1,1,1
3693,1374,7,402,2025-10-28,1,1,1
3694,1374,7,402,2025-10-03,1,1,1
3695,1375,7,402,2025-04-11,1,1,1
3696,1375,7,401,2025-03-29,1,1,1
3697,1375,7,402,2025-08-29,1,1,1
3698,1375,7,402,2025-08-02,1,1,1
3699,1375,7,401,2025-11-01,1,1,1
3700,1376,2,101,2025-12-21,1,1,1
3701,1376,2,201,2025-06-05,1,1,1
3702,1376,2,101,2025-05-14,1,1,1
3703,1376,2,101,2025-09-25,1,1,1
3704,1377,6,301,2026-02-17,1,1,1
3705,1377,6,301,2025-12-03,1,1,1
3706,1377,6,201,2025-05-23,1,1,1
3707,1377,6,301,2025-10-18,1,1,1
3708,1377,6,101,2025-05-20,1,1,1
3709,1377,6,302,2026-01-30,1,1,1
3710,1378,2,302,2025-04-27,1,1,1
3711,1378,2,101,2025-05-18,1,1,1
3712,1378,2,101,2025-09-07,1,1,1
3713,1379,3,102,2025-05-25,1,1,1
3714,1379,3,102,2025-04-03,1,1,1
3715,1379,3,102,2025-12-12,1,0,1
3716,1379,3,302,2025-11-24,1,1,1
3717,1379,3,101,2025-02-24,1,1,1
3718,1379,3,201,2025-03-01,1,1,1
3719,1380,5,201,2025-08-10,1,1,1
3720,1380,5,302,2025-10-16,1,1,1
3721,1381,6,102,2025-11-28,1,1,1
3722,1382,1,301,2026-02-11,1,1,1
3723,1382,1,102,2025-04-20,1,1,1
3724,1382,1,102,2026-03-05,1,1,1
3725,1383,3,301,2025-03-08,1,1,1
3726,1383,3,302,2025-05-06,1,1,1
3727,1383,3,201,2025-03-07,1,1,1
3728,1383,3,201,2025-09-04,1,1,1
3729,1383,3,102,2025-03-27,1,1,1
3730,1383,3,102,2025-08-27,1,1,1
3731,1384,2,102,2025-06-14,1,1,1
3732,1384,2,201,2025-05-18,1,1,1
3733,1384,2,302,2025-05-31,1,1,1
3734,1384,2,101,2025-05-23,1,1,1
3735,1385,6,101,2025-09-29,1,1,1
3736,1385,6,302,2026-01-05,1,1,1
3737,1385,6,201,2025-12-16,1,1,1
3738,1385,6,101,2025-09-08,1,1,1
3739,1386,6,302,2025-04-11,1,1,1
3740,1386,6,201,2025-02-17,1,1,1
3741,1386,6,302,2025-12-10,1,1,1
3742,1386,6,302,2026-01-26,1,1,1
3743,1387,5,102,2026-02-25,1,1,1
3744,1388,7,401,2025-05-17,1,0,1
3745,1388,7,401,2025-09-29,1,1,1
3746,1388,7,401,2025-09-20,1,1,1
3747,1388,7,401,2025-04-11,1,1,1
3748,1388,7,401,2025-05-27,1,1,1
3749,1389,1,201,2025-04-29,1,1,1
3750,1389,1,102,2025-06-19,1,1,1
3751,1389,1,101,2025-10-27,1,1,1
3752,1389,1,102,2025-03-04,1,1,1
3753,1390,3,102,2025-07-08,1,1,1
3754,1390,3,101,2025-11-06,1,1,1
3755,1391,4,201,2026-02-25,1,1,1
3756,1392,3,101,2025-06-24,1,1,1
3757,1392,3,102,2026-02-22,1,1,1
3758,1392,3,201,2025-12-05,1,0,1
3759,1392,3,201,2025-07-30,1,1,1
3760,1392,3,101,2026-02-12,1,1,1
3761,1392,3,302,2025-03-06,1,1,1
3762,1393,7,401,2025-11-22,1,1,1
3763,1393,7,402,2025-10-12,1,1,1
3764,1393,7,402,2025-11-04,1,1,1
3765,1393,7,401,2025-09-28,1,1,1
3766,1393,7,401,2025-12-23,1,1,1
3767,1393,7,401,2025-07-17,1,1,1
3768,1395,6,302,2025-05-03,1,1,1
3769,1395,6,301,2026-01-08,1,1,1
3770,1395,6,101,2025-05-14,1,0,1
3771,1395,6,201,2025-12-13,1,1,1
3772,1396,6,101,2025-05-01,1,1,1
3773,1396,6,102,2026-01-31,1,1,1
3774,1397,6,302,2025-04-27,1,1,1
3775,1397,6,302,2025-05-30,1,1,1
3776,1398,2,101,2025-12-18,1,1,1
3777,1398,2,302,2025-05-10,1,1,1
3778,1398,2,302,2025-12-16,1,1,1
3779,1399,6,201,2025-04-18,1,1,1
3780,1399,6,201,2025-09-06,1,0,1
3781,1399,6,102,2025-05-08,1,1,1
3782,1399,6,201,2025-05-15,1,1,1
3783,1400,3,201,2025-08-09,1,1,1
3784,1400,3,101,2026-02-13,1,1,1
3785,1400,3,302,2025-12-11,1,1,1
3786,1400,3,201,2025-10-18,1,1,1
3787,1401,4,102,2026-02-08,1,1,1
3788,1401,4,302,2025-12-15,1,1,1
3789,1401,4,102,2025-07-26,1,1,1
3790,1403,3,302,2025-04-25,1,1,1
3791,1403,3,302,2025-10-26,1,1,1
3792,1405,6,101,2025-09-07,1,1,1
3793,1405,6,302,2025-09-05,1,1,1
3794,1405,6,201,2025-07-16,1,1,1
3795,1405,6,302,2025-09-29,1,1,1
3796,1405,6,301,2025-06-13,1,1,1
3797,1405,6,301,2025-11-09,1,1,1
3798,1406,1,302,2025-07-25,1,1,1
3799,1406,1,201,2025-10-19,1,1,1
3800,1406,1,301,2025-06-21,1,1,1
3801,1407,7,402,2025-11-29,1,1,1
3802,1407,7,402,2025-08-29,1,1,1
3803,1407,7,401,2025-12-26,1,1,1
3804,1407,7,401,2025-09-10,1,1,1
3805,1407,7,401,2025-06-14,1,1,1
3806,1407,7,402,2025-03-14,1,1,1
3807,1409,6,101,2025-10-04,1,1,1
3808,1409,6,201,2026-02-08,1,1,1
3809,1409,6,201,2025-07-24,1,0,1
3810,1409,6,101,2025-10-17,1,1,1
3811,1410,1,301,2025-06-30,1,1,1
3812,1410,1,201,2026-02-06,1,1,1
3813,1411,2,102,2025-08-08,1,1,1
3814,1411,2,302,2025-09-11,1,1,1
3815,1411,2,302,2025-02-10,1,1,1
3816,1411,2,201,2025-02-09,1,1,1
3817,1412,4,302,2025-05-29,1,1,1
3818,1412,4,301,2025-02-24,1,1,1
3819,1412,4,102,2026-02-19,1,1,1
3820,1413,5,301,2026-01-26,1,0,1
3821,1413,5,302,2025-07-20,1,1,1
3822,1413,5,301,2025-02-18,1,1,1
3823,1413,5,102,2026-01-16,1,1,1
3824,1413,5,102,2026-01-28,1,1,1
3825,1414,5,102,2025-07-05,1,1,1
3826,1414,5,302,2025-03-09,1,1,1
3827,1414,5,301,2025-06-08,1,1,1
3828,1414,5,302,2025-11-21,1,1,1
3829,1414,5,102,2025-08-28,1,1,1
3830,1414,5,302,2026-01-10,1,1,1
3831,1415,5,201,2026-02-04,1,1,1
3832,1415,5,101,2025-03-13,1,0,1
3833,1416,4,302,2025-12-05,1,1,1
3834,1416,4,201,2025-12-10,1,1,1
3835,1416,4,102,2025-07-01,1,0,1
3836,1416,4,302,2025-04-17,1,1,1
3837,1416,4,301,2025-10-27,1,1,1
3838,1417,3,102,2025-09-01,1,1,1
3839,1417,3,102,2025-05-11,1,0,1
3840,1418,2,201,2025-05-20,1,1,1
3841,1418,2,302,2025-10-19,1,1,1
3842,1418,2,302,2026-02-14,1,1,1
3843,1418,2,102,2025-11-03,1,1,1
3844,1420,1,201,2025-09-04,1,1,1
3845,1420,1,101,2026-02-16,1,1,1
3846,1420,1,101,2025-05-24,1,1,1
3847,1420,1,101,2025-07-05,1,1,1
3848,1420,1,201,2025-09-25,1,1,1
3849,1420,1,301,2025-04-30,1,1,1
3850,1421,2,102,2025-09-16,1,1,1
3851,1421,2,302,2025-02-22,1,1,1
3852,1421,2,302,2025-11-11,1,1,1
3853,1421,2,302,2025-10-12,1,1,1
3854,1422,7,402,2025-12-30,1,1,1
3855,1422,7,401,2025-10-16,1,1,1
3856,1423,5,201,2025-09-17,1,1,1
3857,1423,5,301,2025-02-15,1,1,1
3858,1423,5,102,2025-09-27,1,1,1
3859,1423,5,301,2025-06-25,1,1,1
3860,1425,2,301,2025-03-14,1,1,1
3861,1425,2,201,2025-07-30,1,1,1
3862,1425,2,102,2025-03-11,1,1,1
3863,1425,2,201,2026-02-28,1,1,1
3864,1425,2,102,2025-05-18,1,1,1
3865,1427,1,302,2026-02-14,1,1,1
3866,1427,1,101,2025-08-10,1,1,1
3867,1427,1,301,2025-10-18,1,1,1
3868,1428,6,201,2025-07-21,1,1,1
3869,1429,7,401,2025-05-04,1,1,1
3870,1429,7,401,2025-04-08,1,1,1
3871,1429,7,402,2025-02-17,1,1,1
3872,1429,7,401,2025-02-19,1,1,1
3873,1430,1,101,2025-06-06,1,0,1
3874,1430,1,201,2026-02-21,1,1,1
3875,1431,7,401,2026-02-27,1,1,1
3876,1431,7,402,2025-03-14,1,1,1
3877,1431,7,401,2026-01-16,1,1,1
3878,1431,7,402,2026-02-19,1,1,1
3879,1432,4,301,2026-02-09,1,0,1
3880,1432,4,201,2025-09-06,1,1,1
3881,1432,4,101,2026-02-27,1,1,1
3882,1432,4,301,2026-01-09,1,1,1
3883,1432,4,101,2025-09-25,1,1,1
3884,1432,4,302,2026-01-10,1,1,1
3885,1433,7,401,2026-01-31,1,1,1
3886,1433,7,401,2025-07-26,1,1,1
3887,1433,7,402,2025-12-26,1,0,1
3888,1433,7,401,2025-04-26,1,1,1
3889,1434,3,102,2025-05-07,1,1,1
3890,1434,3,301,2025-06-27,1,1,1
3891,1434,3,101,2025-10-05,1,1,1
3892,1434,3,102,2025-09-05,1,1,1
3893,1435,1,201,2025-03-07,1,0,1
3894,1436,2,301,2025-10-07,1,0,1
3895,1437,1,302,2025-03-19,1,1,1
3896,1437,1,201,2026-02-15,1,1,1
3897,1438,2,301,2025-07-05,1,1,1
3898,1438,2,102,2025-07-18,1,0,1
3899,1438,2,302,2025-03-25,1,1,1
3900,1440,5,102,2025-10-05,1,1,1
3901,1440,5,102,2025-03-15,1,1,1
3902,1440,5,302,2026-01-16,1,1,1
3903,1440,5,301,2025-10-13,1,1,1
3904,1440,5,301,2025-05-16,1,1,1
3905,1442,6,302,2025-02-05,1,1,1
3906,1443,6,102,2025-09-03,1,1,1
3907,1444,2,102,2025-10-28,1,1,1
3908,1444,2,302,2025-04-27,1,1,1
3909,1444,2,101,2025-12-06,1,1,1
3910,1444,2,201,2025-12-16,1,1,1
3911,1445,2,101,2025-11-11,1,1,1
3912,1445,2,301,2025-10-24,1,1,1
3913,1445,2,101,2025-07-27,1,1,1
3914,1445,2,302,2025-11-03,1,1,1
3915,1446,1,201,2025-11-20,1,1,1
3916,1447,6,101,2025-10-31,1,1,1
3917,1449,7,402,2025-12-08,1,1,1
3918,1449,7,401,2025-04-22,1,1,1
3919,1451,6,102,2025-02-27,1,1,1
3920,1451,6,302,2025-03-25,1,1,1
3921,1451,6,102,2025-07-11,1,0,1
3922,1452,2,101,2025-07-02,1,1,1
3923,1453,1,102,2025-12-26,1,1,1
3924,1453,1,201,2025-02-28,1,1,1
3925,1453,1,101,2025-02-20,1,1,1
3926,1453,1,102,2025-07-08,1,0,1
3927,1455,1,101,2026-02-15,1,1,1
3928,1455,1,301,2025-11-09,1,1,1
3929,1455,1,201,2025-07-11,1,1,1
3930,1456,7,401,2025-07-07,1,1,1
3931,1456,7,402,2025-07-06,1,1,1
3932,1457,5,302,2025-08-28,1,1,1
3933,1458,6,201,2025-09-02,1,1,1
3934,1458,6,201,2025-12-14,1,1,1
3935,1458,6,101,2025-03-26,1,0,1
3936,1458,6,301,2025-08-14,1,1,1
3937,1458,6,302,2025-03-03,1,1,1
3938,1459,3,201,2026-02-14,1,1,1
3939,1459,3,101,2025-04-14,1,1,1
3940,1459,3,301,2025-04-06,1,1,1
3941,1459,3,102,2025-12-22,1,1,1
3942,1459,3,301,2025-12-24,1,1,1
3943,1460,7,401,2025-05-11,1,0,1
3944,1460,7,402,2026-01-29,1,1,1
3945,1461,1,201,2025-04-13,1,1,1
3946,1463,6,301,2025-04-09,1,1,1
3947,1463,6,302,2025-02-26,1,1,1
3948,1463,6,102,2025-02-16,1,1,1
3949,1465,7,402,2026-02-12,1,1,1
3950,1465,7,401,2025-05-09,1,1,1
3951,1465,7,402,2025-04-16,1,1,1
3952,1466,2,201,2026-02-03,1,1,1
3953,1466,2,101,2025-10-21,1,1,1
3954,1466,2,101,2025-04-17,1,1,1
3955,1467,6,101,2025-02-23,1,1,1
3956,1467,6,201,2025-04-30,1,1,1
3957,1467,6,102,2025-09-03,1,1,1
3958,1467,6,201,2025-10-03,1,1,1
3959,1467,6,201,2025-08-24,1,1,1
3960,1468,6,101,2025-02-12,1,1,1
3961,1468,6,201,2025-12-22,1,1,1
3962,1468,6,302,2025-11-27,1,1,1
3963,1468,6,302,2025-08-20,1,1,1
3964,1469,3,101,2025-08-19,1,1,1
3965,1469,3,201,2025-08-01,1,1,1
3966,1469,3,301,2025-05-24,1,1,1
3967,1469,3,302,2025-10-30,1,1,1
3968,1469,3,302,2025-09-15,1,1,1
3969,1469,3,301,2026-01-23,1,1,1
3970,1470,6,101,2026-01-04,1,1,1
3971,1470,6,101,2025-04-07,1,1,1
3972,1470,6,102,2025-02-12,1,1,1
3973,1470,6,101,2026-02-08,1,1,1
3974,1470,6,102,2025-02-05,1,1,1
3975,1470,6,201,2025-11-29,1,1,1
3976,1471,7,401,2025-02-09,1,1,1
3977,1471,7,401,2026-02-25,1,1,1
3978,1473,6,302,2026-02-03,1,1,1
3979,1473,6,302,2025-03-10,1,1,1
3980,1474,2,301,2026-02-10,1,1,1
3981,1474,2,101,2025-05-31,1,1,1
3982,1474,2,201,2025-11-15,1,1,1
3983,1475,6,301,2025-12-25,1,1,1
3984,1475,6,101,2025-07-20,1,1,1
3985,1476,2,301,2025-11-12,1,0,1
3986,1476,2,201,2026-02-24,1,1,1
3987,1476,2,302,2025-12-18,1,1,1
3988,1476,2,302,2025-08-31,1,1,1
3989,1477,4,102,2025-04-27,1,1,1
3990,1477,4,201,2026-01-06,1,1,1
3991,1477,4,302,2025-04-23,1,1,1
3992,1477,4,302,2026-02-03,1,1,1
3993,1477,4,302,2026-02-25,1,1,1
3994,1478,6,102,2025-05-19,1,1,1
3995,1478,6,101,2025-10-20,1,1,1
3996,1478,6,302,2025-11-02,1,1,1
3997,1478,6,201,2025-09-05,1,1,1
3998,1479,7,401,2025-08-24,1,1,1
3999,1479,7,402,2025-11-10,1,1,1
4000,1479,7,401,2025-06-18,1,1,1
4001,1480,6,302,2025-04-17,1,1,1
4002,1480,6,101,2025-12-23,1,1,1
4003,1480,6,102,2025-10-03,1,1,1
4004,1480,6,201,2026-01-17,1,1,1
4005,1481,6,302,2025-10-09,1,1,1
4006,1481,6,201,2025-09-23,1,1,1
4007,1481,6,201,2026-01-18,1,1,1
4008,1481,6,101,2025-06-30,1,1,1
4009,1482,7,402,2026-02-25,1,1,1
4010,1482,7,401,2025-12-31,1,1,1
4011,1482,7,401,2025-12-14,1,1,1
4012,1482,7,402,2025-07-22,1,1,1
4013,1482,7,401,2025-08-28,1,1,1
4014,1482,7,402,2025-03-09,1,1,1
4015,1483,7,401,2025-09-14,1,1,1
4016,1483,7,402,2026-02-05,1,1,1
4017,1483,7,401,2025-02-26,1,1,1
4018,1483,7,401,2025-10-17,1,1,1
4019,1484,1,301,2025-02-20,1,1,1
4020,1484,1,101,2025-07-18,1,1,1
4021,1484,1,302,2025-12-25,1,1,1
4022,1484,1,102,2025-06-24,1,1,1
4023,1485,6,302,2025-05-22,1,1,1
4024,1486,4,301,2025-02-25,1,1,1
4025,1486,4,302,2026-02-28,1,1,1
4026,1487,1,302,2025-06-21,1,1,1
4027,1487,1,101,2025-05-12,1,1,1
4028,1488,1,201,2025-09-13,1,1,1
4029,1488,1,102,2025-10-28,1,1,1
4030,1488,1,301,2026-02-18,1,1,1
4031,1488,1,301,2025-07-28,1,1,1
4032,1488,1,201,2025-09-02,1,1,1
4033,1489,3,302,2025-08-21,1,1,1
4034,1489,3,101,2025-09-12,1,1,1
4035,1489,3,301,2026-02-18,1,1,1
4036,1489,3,301,2025-04-12,1,1,1
4037,1489,3,301,2025-12-20,1,1,1
4038,1490,2,201,2025-03-05,1,1,1
4039,1490,2,101,2025-04-20,1,1,1
4040,1491,4,301,2026-01-16,1,1,1
4041,1491,4,102,2025-08-06,1,1,1
4042,1491,4,101,2025-03-16,1,1,1
4043,1491,4,201,2026-02-05,1,1,1
4044,1492,6,302,2025-02-11,1,1,1
4045,1492,6,301,2025-07-14,1,1,1
4046,1492,6,302,2025-04-23,1,1,1
4047,1492,6,301,2025-06-14,1,1,1
4048,1492,6,102,2025-08-09,1,1,1
4049,1493,6,201,2025-02-02,1,1,1
4050,1493,6,301,2026-03-05,1,1,1
4051,1494,4,101,2025-11-16,1,1,1
4052,1494,4,302,2025-12-08,1,1,1
4053,1494,4,302,2025-10-06,1,0,1
4054,1494,4,201,2025-04-20,1,1,1
4055,1494,4,302,2025-06-22,1,1,1
4056,1495,6,201,2025-03-24,1,1,1
4057,1495,6,301,2025-12-15,1,1,1
4058,1496,6,302,2025-07-23,1,1,1
4059,1496,6,302,2025-09-14,1,1,1
4060,1496,6,301,2025-08-14,1,1,1
